2022-06-20 16:02:32 status unpacked libpython2.7-dev:amd64 2.7.17-1~18.04ubuntu1.7
2022-06-20 16:02:32 status unpacked libpython2.7-dev:amd64 2.7.17-1~18.04ubuntu1.7
2022-06-20 16:02:32 install libpython-dev:amd64 <none> 2.7.15~rc1-1
2022-06-20 16:02:32 status half-installed libpython-dev:amd64 2.7.15~rc1-1
2022-06-20 16:02:32 status unpacked libpython-dev:amd64 2.7.15~rc1-1
2022-06-20 16:02:32 status unpacked libpython-dev:amd64 2.7.15~rc1-1
2022-06-20 16:02:32 install libpython-all-dev:amd64 <none> 2.7.15~rc1-1
2022-06-20 16:02:32 status half-installed libpython-all-dev:amd64 2.7.15~rc1-1
2022-06-20 16:02:32 status unpacked libpython-all-dev:amd64 2.7.15~rc1-1
2022-06-20 16:02:32 status unpacked libpython-all-dev:amd64 2.7.15~rc1-1
2022-06-20 16:02:32 install python-all:amd64 <none> 2.7.15~rc1-1
2022-06-20 16:02:32 status half-installed python-all:amd64 2.7.15~rc1-1
2022-06-20 16:02:32 status unpacked python-all:amd64 2.7.15~rc1-1
2022-06-20 16:02:32 status unpacked python-all:amd64 2.7.15~rc1-1
2022-06-20 16:02:32 install python2.7-dev:amd64 <none> 2.7.17-1~18.04ubuntu1.7
2022-06-20 16:02:32 status half-installed python2.7-dev:amd64 2.7.17-1~18.04ubuntu1.7
2022-06-20 16:02:32 status unpacked python2.7-dev:amd64 2.7.17-1~18.04ubuntu1.7
2022-06-20 16:02:32 status unpacked python2.7-dev:amd64 2.7.17-1~18.04ubuntu1.7
2022-06-20 16:02:32 install python-dev:amd64 <none> 2.7.15~rc1-1
2022-06-20 16:02:32 status half-installed python-dev:amd64 2.7.15~rc1-1
2022-06-20 16:02:32 status unpacked python-dev:amd64 2.7.15~rc1-1
2022-06-20 16:02:32 status unpacked python-dev:amd64 2.7.15~rc1-1
2022-06-20 16:02:32 install python-all-dev:amd64 <none> 2.7.15~rc1-1
2022-06-20 16:02:32 status half-installed python-all-dev:amd64 2.7.15~rc1-1
2022-06-20 16:02:32 status unpacked python-all-dev:amd64 2.7.15~rc1-1
2022-06-20 16:02:32 status unpacked python-all-dev:amd64 2.7.15~rc1-1
2022-06-20 16:02:32 install python-asn1crypto:all <none> 0.24.0-1
2022-06-20 16:02:32 status half-installed python-asn1crypto:all 0.24.0-1
2022-06-20 16:02:32 status unpacked python-asn1crypto:all 0.24.0-1
2022-06-20 16:02:32 status unpacked python-asn1crypto:all 0.24.0-1
2022-06-20 16:02:32 install python-cffi-backend:amd64 <none> 1.11.5-1
2022-06-20 16:02:32 status half-installed python-cffi-backend:amd64 1.11.5-1
2022-06-20 16:02:32 status unpacked python-cffi-backend:amd64 1.11.5-1
2022-06-20 16:02:32 status unpacked python-cffi-backend:amd64 1.11.5-1
2022-06-20 16:02:32 install python-crypto:amd64 <none> 2.6.1-8ubuntu2
2022-06-20 16:02:32 status half-installed python-crypto:amd64 2.6.1-8ubuntu2
2022-06-20 16:02:32 status unpacked python-crypto:amd64 2.6.1-8ubuntu2
2022-06-20 16:02:32 status unpacked python-crypto:amd64 2.6.1-8ubuntu2
2022-06-20 16:02:32 install python-enum34:all <none> 1.1.6-2
2022-06-20 16:02:32 status half-installed python-enum34:all 1.1.6-2
2022-06-20 16:02:32 status unpacked python-enum34:all 1.1.6-2
2022-06-20 16:02:32 status unpacked python-enum34:all 1.1.6-2
2022-06-20 16:02:32 install python-idna:all <none> 2.6-1
2022-06-20 16:02:32 status half-installed python-idna:all 2.6-1
2022-06-20 16:02:32 status unpacked python-idna:all 2.6-1
2022-06-20 16:02:32 status unpacked python-idna:all 2.6-1
2022-06-20 16:02:32 install python-ipaddress:all <none> 1.0.17-1
2022-06-20 16:02:32 status half-installed python-ipaddress:all 1.0.17-1
2022-06-20 16:02:32 status unpacked python-ipaddress:all 1.0.17-1
2022-06-20 16:02:32 status unpacked python-ipaddress:all 1.0.17-1
2022-06-20 16:02:32 install python-six:all <none> 1.11.0-2
2022-06-20 16:02:32 status half-installed python-six:all 1.11.0-2
2022-06-20 16:02:32 status unpacked python-six:all 1.11.0-2
2022-06-20 16:02:32 status unpacked python-six:all 1.11.0-2
2022-06-20 16:02:32 install python-cryptography:amd64 <none> 2.1.4-1ubuntu1.4
2022-06-20 16:02:32 status half-installed python-cryptography:amd64 2.1.4-1ubuntu1.4
2022-06-20 16:02:33 status unpacked python-cryptography:amd64 2.1.4-1ubuntu1.4
2022-06-20 16:02:33 status unpacked python-cryptography:amd64 2.1.4-1ubuntu1.4
2022-06-20 16:02:33 install python-dbus:amd64 <none> 1.2.6-1
2022-06-20 16:02:33 status half-installed python-dbus:amd64 1.2.6-1
2022-06-20 16:02:33 status unpacked python-dbus:amd64 1.2.6-1
2022-06-20 16:02:33 status unpacked python-dbus:amd64 1.2.6-1
2022-06-20 16:02:33 install python-gi:amd64 <none> 3.26.1-2ubuntu1
2022-06-20 16:02:33 status half-installed python-gi:amd64 3.26.1-2ubuntu1
2022-06-20 16:02:33 status unpacked python-gi:amd64 3.26.1-2ubuntu1
2022-06-20 16:02:33 status unpacked python-gi:amd64 3.26.1-2ubuntu1
2022-06-20 16:02:33 install python-secretstorage:all <none> 2.3.1-2
2022-06-20 16:02:33 status half-installed python-secretstorage:all 2.3.1-2
2022-06-20 16:02:33 status unpacked python-secretstorage:all 2.3.1-2
2022-06-20 16:02:33 status unpacked python-secretstorage:all 2.3.1-2
2022-06-20 16:02:33 install python-keyring:all <none> 10.6.0-1
2022-06-20 16:02:33 status half-installed python-keyring:all 10.6.0-1
2022-06-20 16:02:33 status unpacked python-keyring:all 10.6.0-1
2022-06-20 16:02:33 status unpacked python-keyring:all 10.6.0-1
2022-06-20 16:02:33 install python-keyrings.alt:all <none> 3.0-1
2022-06-20 16:02:33 status half-installed python-keyrings.alt:all 3.0-1
2022-06-20 16:02:33 status unpacked python-keyrings.alt:all 3.0-1
2022-06-20 16:02:33 status unpacked python-keyrings.alt:all 3.0-1
2022-06-20 16:02:33 install python-pip:all <none> 9.0.1-2.3~ubuntu1.18.04.5
2022-06-20 16:02:33 status half-installed python-pip:all 9.0.1-2.3~ubuntu1.18.04.5
2022-06-20 16:02:33 status unpacked python-pip:all 9.0.1-2.3~ubuntu1.18.04.5
2022-06-20 16:02:33 status unpacked python-pip:all 9.0.1-2.3~ubuntu1.18.04.5
2022-06-20 16:02:33 install python-pkg-resources:all <none> 39.0.1-2
2022-06-20 16:02:33 status half-installed python-pkg-resources:all 39.0.1-2
2022-06-20 16:02:33 status unpacked python-pkg-resources:all 39.0.1-2
2022-06-20 16:02:33 status unpacked python-pkg-resources:all 39.0.1-2
2022-06-20 16:02:33 install python-setuptools:all <none> 39.0.1-2
2022-06-20 16:02:33 status half-installed python-setuptools:all 39.0.1-2
2022-06-20 16:02:33 status unpacked python-setuptools:all 39.0.1-2
2022-06-20 16:02:33 status unpacked python-setuptools:all 39.0.1-2
2022-06-20 16:02:33 install python-wheel:all <none> 0.30.0-0.2
2022-06-20 16:02:33 status half-installed python-wheel:all 0.30.0-0.2
2022-06-20 16:02:33 status unpacked python-wheel:all 0.30.0-0.2
2022-06-20 16:02:33 status unpacked python-wheel:all 0.30.0-0.2
2022-06-20 16:02:33 install python-xdg:all <none> 0.25-4ubuntu1.1
2022-06-20 16:02:33 status half-installed python-xdg:all 0.25-4ubuntu1.1
2022-06-20 16:02:33 status unpacked python-xdg:all 0.25-4ubuntu1.1
2022-06-20 16:02:33 status unpacked python-xdg:all 0.25-4ubuntu1.1
2022-06-20 16:02:33 install python3.6-venv:amd64 <none> 3.6.9-1~18.04ubuntu1.7
2022-06-20 16:02:33 status half-installed python3.6-venv:amd64 3.6.9-1~18.04ubuntu1.7
2022-06-20 16:02:33 status unpacked python3.6-venv:amd64 3.6.9-1~18.04ubuntu1.7
2022-06-20 16:02:33 status unpacked python3.6-venv:amd64 3.6.9-1~18.04ubuntu1.7
2022-06-20 16:02:33 install python3-venv:amd64 <none> 3.6.7-1~18.04
2022-06-20 16:02:33 status half-installed python3-venv:amd64 3.6.7-1~18.04
2022-06-20 16:02:33 status unpacked python3-venv:amd64 3.6.7-1~18.04
2022-06-20 16:02:33 status unpacked python3-venv:amd64 3.6.7-1~18.04
2022-06-20 16:02:34 startup packages configure
2022-06-20 16:02:34 configure python3.6-venv:amd64 3.6.9-1~18.04ubuntu1.7 <none>
2022-06-20 16:02:34 status unpacked python3.6-venv:amd64 3.6.9-1~18.04ubuntu1.7
2022-06-20 16:02:34 status half-configured python3.6-venv:amd64 3.6.9-1~18.04ubuntu1.7
2022-06-20 16:02:34 status installed python3.6-venv:amd64 3.6.9-1~18.04ubuntu1.7
2022-06-20 16:02:34 configure libpython2.7-stdlib:amd64 2.7.17-1~18.04ubuntu1.7 <none>
2022-06-20 16:02:34 status unpacked libpython2.7-stdlib:amd64 2.7.17-1~18.04ubuntu1.7
2022-06-20 16:02:34 status half-configured libpython2.7-stdlib:amd64 2.7.17-1~18.04ubuntu1.7
2022-06-20 16:02:34 status installed libpython2.7-stdlib:amd64 2.7.17-1~18.04ubuntu1.7
2022-06-20 16:02:34 configure python3-venv:amd64 3.6.7-1~18.04 <none>
2022-06-20 16:02:34 status unpacked python3-venv:amd64 3.6.7-1~18.04
2022-06-20 16:02:34 status half-configured python3-venv:amd64 3.6.7-1~18.04
2022-06-20 16:02:34 status installed python3-venv:amd64 3.6.7-1~18.04
2022-06-20 16:02:34 configure python2.7:amd64 2.7.17-1~18.04ubuntu1.7 <none>
2022-06-20 16:02:34 status unpacked python2.7:amd64 2.7.17-1~18.04ubuntu1.7
2022-06-20 16:02:34 status half-configured python2.7:amd64 2.7.17-1~18.04ubuntu1.7
2022-06-20 16:02:34 status installed python2.7:amd64 2.7.17-1~18.04ubuntu1.7
2022-06-20 16:02:34 configure libpython-stdlib:amd64 2.7.15~rc1-1 <none>
2022-06-20 16:02:34 status unpacked libpython-stdlib:amd64 2.7.15~rc1-1
2022-06-20 16:02:34 status half-configured libpython-stdlib:amd64 2.7.15~rc1-1
2022-06-20 16:02:34 status installed libpython-stdlib:amd64 2.7.15~rc1-1
2022-06-20 16:02:34 configure libpython2.7:amd64 2.7.17-1~18.04ubuntu1.7 <none>
2022-06-20 16:02:34 status unpacked libpython2.7:amd64 2.7.17-1~18.04ubuntu1.7
2022-06-20 16:02:34 status half-configured libpython2.7:amd64 2.7.17-1~18.04ubuntu1.7
2022-06-20 16:02:34 status installed libpython2.7:amd64 2.7.17-1~18.04ubuntu1.7
2022-06-20 16:02:34 configure libpython2.7-dev:amd64 2.7.17-1~18.04ubuntu1.7 <none>
2022-06-20 16:02:34 status unpacked libpython2.7-dev:amd64 2.7.17-1~18.04ubuntu1.7
2022-06-20 16:02:34 status half-configured libpython2.7-dev:amd64 2.7.17-1~18.04ubuntu1.7
2022-06-20 16:02:34 status installed libpython2.7-dev:amd64 2.7.17-1~18.04ubuntu1.7
2022-06-20 16:02:34 configure python2.7-dev:amd64 2.7.17-1~18.04ubuntu1.7 <none>
2022-06-20 16:02:34 status unpacked python2.7-dev:amd64 2.7.17-1~18.04ubuntu1.7
2022-06-20 16:02:34 status half-configured python2.7-dev:amd64 2.7.17-1~18.04ubuntu1.7
2022-06-20 16:02:34 status installed python2.7-dev:amd64 2.7.17-1~18.04ubuntu1.7
2022-06-20 16:02:34 configure python:amd64 2.7.15~rc1-1 <none>
2022-06-20 16:02:34 status unpacked python:amd64 2.7.15~rc1-1
2022-06-20 16:02:34 status half-configured python:amd64 2.7.15~rc1-1
2022-06-20 16:02:34 status installed python:amd64 2.7.15~rc1-1
2022-06-20 16:02:34 configure python-xdg:all 0.25-4ubuntu1.1 <none>
2022-06-20 16:02:34 status unpacked python-xdg:all 0.25-4ubuntu1.1
2022-06-20 16:02:34 status half-configured python-xdg:all 0.25-4ubuntu1.1
2022-06-20 16:02:34 status installed python-xdg:all 0.25-4ubuntu1.1
2022-06-20 16:02:34 configure python-idna:all 2.6-1 <none>
2022-06-20 16:02:34 status unpacked python-idna:all 2.6-1
2022-06-20 16:02:34 status half-configured python-idna:all 2.6-1
2022-06-20 16:02:35 status installed python-idna:all 2.6-1
2022-06-20 16:02:35 configure libpython-dev:amd64 2.7.15~rc1-1 <none>
2022-06-20 16:02:35 status unpacked libpython-dev:amd64 2.7.15~rc1-1
2022-06-20 16:02:35 status half-configured libpython-dev:amd64 2.7.15~rc1-1
2022-06-20 16:02:35 status installed libpython-dev:amd64 2.7.15~rc1-1
2022-06-20 16:02:35 configure python-asn1crypto:all 0.24.0-1 <none>
2022-06-20 16:02:35 status unpacked python-asn1crypto:all 0.24.0-1
2022-06-20 16:02:35 status half-configured python-asn1crypto:all 0.24.0-1
2022-06-20 16:02:35 status installed python-asn1crypto:all 0.24.0-1
2022-06-20 16:02:35 configure python-crypto:amd64 2.6.1-8ubuntu2 <none>
2022-06-20 16:02:35 status unpacked python-crypto:amd64 2.6.1-8ubuntu2
2022-06-20 16:02:35 status half-configured python-crypto:amd64 2.6.1-8ubuntu2
2022-06-20 16:02:35 status installed python-crypto:amd64 2.6.1-8ubuntu2
2022-06-20 16:02:35 configure python-dev:amd64 2.7.15~rc1-1 <none>
2022-06-20 16:02:35 status unpacked python-dev:amd64 2.7.15~rc1-1
2022-06-20 16:02:35 status half-configured python-dev:amd64 2.7.15~rc1-1
2022-06-20 16:02:35 status installed python-dev:amd64 2.7.15~rc1-1
2022-06-20 16:02:35 configure python-wheel:all 0.30.0-0.2 <none>
2022-06-20 16:02:35 status unpacked python-wheel:all 0.30.0-0.2
2022-06-20 16:02:35 status half-configured python-wheel:all 0.30.0-0.2
2022-06-20 16:02:35 status installed python-wheel:all 0.30.0-0.2
2022-06-20 16:02:35 configure libpython-all-dev:amd64 2.7.15~rc1-1 <none>
2022-06-20 16:02:35 status unpacked libpython-all-dev:amd64 2.7.15~rc1-1
2022-06-20 16:02:35 status half-configured libpython-all-dev:amd64 2.7.15~rc1-1
2022-06-20 16:02:35 status installed libpython-all-dev:amd64 2.7.15~rc1-1
2022-06-20 16:02:35 configure python-pkg-resources:all 39.0.1-2 <none>
2022-06-20 16:02:35 status unpacked python-pkg-resources:all 39.0.1-2
2022-06-20 16:02:35 status half-configured python-pkg-resources:all 39.0.1-2
2022-06-20 16:02:35 status installed python-pkg-resources:all 39.0.1-2
2022-06-20 16:02:35 configure python-cffi-backend:amd64 1.11.5-1 <none>
2022-06-20 16:02:35 status unpacked python-cffi-backend:amd64 1.11.5-1
2022-06-20 16:02:35 status half-configured python-cffi-backend:amd64 1.11.5-1
2022-06-20 16:02:35 status installed python-cffi-backend:amd64 1.11.5-1
2022-06-20 16:02:35 configure python-gi:amd64 3.26.1-2ubuntu1 <none>
2022-06-20 16:02:35 status unpacked python-gi:amd64 3.26.1-2ubuntu1
2022-06-20 16:02:35 status half-configured python-gi:amd64 3.26.1-2ubuntu1
2022-06-20 16:02:35 status installed python-gi:amd64 3.26.1-2ubuntu1
2022-06-20 16:02:35 configure python-six:all 1.11.0-2 <none>
2022-06-20 16:02:35 status unpacked python-six:all 1.11.0-2
2022-06-20 16:02:35 status half-configured python-six:all 1.11.0-2
2022-06-20 16:02:35 status installed python-six:all 1.11.0-2
2022-06-20 16:02:35 configure python-enum34:all 1.1.6-2 <none>
2022-06-20 16:02:35 status unpacked python-enum34:all 1.1.6-2
2022-06-20 16:02:35 status half-configured python-enum34:all 1.1.6-2
2022-06-20 16:02:35 status installed python-enum34:all 1.1.6-2
2022-06-20 16:02:35 configure python-dbus:amd64 1.2.6-1 <none>
2022-06-20 16:02:35 status unpacked python-dbus:amd64 1.2.6-1
2022-06-20 16:02:35 status half-configured python-dbus:amd64 1.2.6-1
2022-06-20 16:02:35 status installed python-dbus:amd64 1.2.6-1
2022-06-20 16:02:35 configure python-ipaddress:all 1.0.17-1 <none>
2022-06-20 16:02:35 status unpacked python-ipaddress:all 1.0.17-1
2022-06-20 16:02:35 status half-configured python-ipaddress:all 1.0.17-1
2022-06-20 16:02:35 status installed python-ipaddress:all 1.0.17-1
2022-06-20 16:02:35 configure python-pip:all 9.0.1-2.3~ubuntu1.18.04.5 <none>
2022-06-20 16:02:35 status unpacked python-pip:all 9.0.1-2.3~ubuntu1.18.04.5
2022-06-20 16:02:35 status half-configured python-pip:all 9.0.1-2.3~ubuntu1.18.04.5
2022-06-20 16:02:36 status installed python-pip:all 9.0.1-2.3~ubuntu1.18.04.5
2022-06-20 16:02:36 configure python-all:amd64 2.7.15~rc1-1 <none>
2022-06-20 16:02:36 status unpacked python-all:amd64 2.7.15~rc1-1
2022-06-20 16:02:36 status half-configured python-all:amd64 2.7.15~rc1-1
2022-06-20 16:02:36 status installed python-all:amd64 2.7.15~rc1-1
2022-06-20 16:02:36 configure python-setuptools:all 39.0.1-2 <none>
2022-06-20 16:02:36 status unpacked python-setuptools:all 39.0.1-2
2022-06-20 16:02:36 status half-configured python-setuptools:all 39.0.1-2
2022-06-20 16:02:36 status installed python-setuptools:all 39.0.1-2
2022-06-20 16:02:36 configure python-keyrings.alt:all 3.0-1 <none>
2022-06-20 16:02:36 status unpacked python-keyrings.alt:all 3.0-1
2022-06-20 16:02:36 status half-configured python-keyrings.alt:all 3.0-1
2022-06-20 16:02:36 status installed python-keyrings.alt:all 3.0-1
2022-06-20 16:02:36 configure python-all-dev:amd64 2.7.15~rc1-1 <none>
2022-06-20 16:02:36 status unpacked python-all-dev:amd64 2.7.15~rc1-1
2022-06-20 16:02:36 status half-configured python-all-dev:amd64 2.7.15~rc1-1
2022-06-20 16:02:36 status installed python-all-dev:amd64 2.7.15~rc1-1
2022-06-20 16:02:36 configure python-cryptography:amd64 2.1.4-1ubuntu1.4 <none>
2022-06-20 16:02:36 status unpacked python-cryptography:amd64 2.1.4-1ubuntu1.4
2022-06-20 16:02:36 status half-configured python-cryptography:amd64 2.1.4-1ubuntu1.4
2022-06-20 16:02:36 status installed python-cryptography:amd64 2.1.4-1ubuntu1.4
2022-06-20 16:02:36 configure python-secretstorage:all 2.3.1-2 <none>
2022-06-20 16:02:36 status unpacked python-secretstorage:all 2.3.1-2
2022-06-20 16:02:36 status half-configured python-secretstorage:all 2.3.1-2
2022-06-20 16:02:36 status installed python-secretstorage:all 2.3.1-2
2022-06-20 16:02:36 configure python-keyring:all 10.6.0-1 <none>
2022-06-20 16:02:36 status unpacked python-keyring:all 10.6.0-1
2022-06-20 16:02:36 status half-configured python-keyring:all 10.6.0-1
2022-06-20 16:02:36 status installed python-keyring:all 10.6.0-1
2022-06-20 16:02:36 trigproc libc-bin:amd64 2.27-3ubuntu1.6 <none>
2022-06-20 16:02:36 status half-configured libc-bin:amd64 2.27-3ubuntu1.6
2022-06-20 16:02:36 status installed libc-bin:amd64 2.27-3ubuntu1.6
2022-06-20 16:02:36 trigproc man-db:amd64 2.8.3-2ubuntu0.1 <none>
2022-06-20 16:02:36 status half-configured man-db:amd64 2.8.3-2ubuntu0.1
2022-06-20 16:02:36 status installed man-db:amd64 2.8.3-2ubuntu0.1
2022-06-20 16:02:36 trigproc mime-support:all 3.60ubuntu1 <none>
2022-06-20 16:02:36 status half-configured mime-support:all 3.60ubuntu1
2022-06-20 16:02:36 status installed mime-support:all 3.60ubuntu1
2022-06-20 16:04:09 startup archives unpack
2022-06-20 16:04:09 install nodejs-doc:all <none> 8.10.0~dfsg-2ubuntu0.4
2022-06-20 16:04:09 status half-installed nodejs-doc:all 8.10.0~dfsg-2ubuntu0.4
2022-06-20 16:04:09 status unpacked nodejs-doc:all 8.10.0~dfsg-2ubuntu0.4
2022-06-20 16:04:09 status unpacked nodejs-doc:all 8.10.0~dfsg-2ubuntu0.4
2022-06-20 16:04:09 install libc-ares2:amd64 <none> 1.14.0-1ubuntu0.1
2022-06-20 16:04:09 status triggers-pending libc-bin:amd64 2.27-3ubuntu1.6
2022-06-20 16:04:09 status half-installed libc-ares2:amd64 1.14.0-1ubuntu0.1
2022-06-20 16:04:09 status unpacked libc-ares2:amd64 1.14.0-1ubuntu0.1
2022-06-20 16:04:09 status unpacked libc-ares2:amd64 1.14.0-1ubuntu0.1
2022-06-20 16:04:09 install libhttp-parser2.7.1:amd64 <none> 2.7.1-2
2022-06-20 16:04:09 status half-installed libhttp-parser2.7.1:amd64 2.7.1-2
2022-06-20 16:04:09 status unpacked libhttp-parser2.7.1:amd64 2.7.1-2
2022-06-20 16:04:09 status unpacked libhttp-parser2.7.1:amd64 2.7.1-2
2022-06-20 16:04:09 install nodejs:amd64 <none> 8.10.0~dfsg-2ubuntu0.4
2022-06-20 16:04:09 status half-installed nodejs:amd64 8.10.0~dfsg-2ubuntu0.4
2022-06-20 16:04:10 status triggers-pending man-db:amd64 2.8.3-2ubuntu0.1
2022-06-20 16:04:10 status unpacked nodejs:amd64 8.10.0~dfsg-2ubuntu0.4
2022-06-20 16:04:10 status unpacked nodejs:amd64 8.10.0~dfsg-2ubuntu0.4
2022-06-20 16:04:10 startup packages configure
2022-06-20 16:04:10 configure nodejs-doc:all 8.10.0~dfsg-2ubuntu0.4 <none>
2022-06-20 16:04:10 status unpacked nodejs-doc:all 8.10.0~dfsg-2ubuntu0.4
2022-06-20 16:04:10 status half-configured nodejs-doc:all 8.10.0~dfsg-2ubuntu0.4
2022-06-20 16:04:10 status installed nodejs-doc:all 8.10.0~dfsg-2ubuntu0.4
2022-06-20 16:04:10 configure libhttp-parser2.7.1:amd64 2.7.1-2 <none>
2022-06-20 16:04:10 status unpacked libhttp-parser2.7.1:amd64 2.7.1-2
2022-06-20 16:04:10 status half-configured libhttp-parser2.7.1:amd64 2.7.1-2
2022-06-20 16:04:10 status installed libhttp-parser2.7.1:amd64 2.7.1-2
2022-06-20 16:04:10 configure libc-ares2:amd64 1.14.0-1ubuntu0.1 <none>
2022-06-20 16:04:10 status unpacked libc-ares2:amd64 1.14.0-1ubuntu0.1
2022-06-20 16:04:10 status half-configured libc-ares2:amd64 1.14.0-1ubuntu0.1
2022-06-20 16:04:10 status installed libc-ares2:amd64 1.14.0-1ubuntu0.1
2022-06-20 16:04:10 configure nodejs:amd64 8.10.0~dfsg-2ubuntu0.4 <none>
2022-06-20 16:04:10 status unpacked nodejs:amd64 8.10.0~dfsg-2ubuntu0.4
2022-06-20 16:04:10 status half-configured nodejs:amd64 8.10.0~dfsg-2ubuntu0.4
2022-06-20 16:04:10 status installed nodejs:amd64 8.10.0~dfsg-2ubuntu0.4
2022-06-20 16:04:10 trigproc man-db:amd64 2.8.3-2ubuntu0.1 <none>
2022-06-20 16:04:10 status half-configured man-db:amd64 2.8.3-2ubuntu0.1
2022-06-20 16:04:10 status installed man-db:amd64 2.8.3-2ubuntu0.1
2022-06-20 16:04:10 trigproc libc-bin:amd64 2.27-3ubuntu1.6 <none>
2022-06-20 16:04:10 status half-configured libc-bin:amd64 2.27-3ubuntu1.6
2022-06-20 16:04:10 status installed libc-bin:amd64 2.27-3ubuntu1.6
2022-06-20 16:04:33 startup archives unpack
2022-06-20 16:04:33 install libapr1:amd64 <none> 1.6.3-2
2022-06-20 16:04:33 status triggers-pending libc-bin:amd64 2.27-3ubuntu1.6
2022-06-20 16:04:33 status half-installed libapr1:amd64 1.6.3-2
2022-06-20 16:04:33 status unpacked libapr1:amd64 1.6.3-2
2022-06-20 16:04:33 status unpacked libapr1:amd64 1.6.3-2
2022-06-20 16:04:33 install libaprutil1:amd64 <none> 1.6.1-2
2022-06-20 16:04:33 status half-installed libaprutil1:amd64 1.6.1-2
2022-06-20 16:04:33 status unpacked libaprutil1:amd64 1.6.1-2
2022-06-20 16:04:33 status unpacked libaprutil1:amd64 1.6.1-2
2022-06-20 16:04:33 install libaprutil1-dbd-sqlite3:amd64 <none> 1.6.1-2
2022-06-20 16:04:33 status half-installed libaprutil1-dbd-sqlite3:amd64 1.6.1-2
2022-06-20 16:04:33 status unpacked libaprutil1-dbd-sqlite3:amd64 1.6.1-2
2022-06-20 16:04:33 status unpacked libaprutil1-dbd-sqlite3:amd64 1.6.1-2
2022-06-20 16:04:33 install libaprutil1-ldap:amd64 <none> 1.6.1-2
2022-06-20 16:04:33 status half-installed libaprutil1-ldap:amd64 1.6.1-2
2022-06-20 16:04:33 status unpacked libaprutil1-ldap:amd64 1.6.1-2
2022-06-20 16:04:33 status unpacked libaprutil1-ldap:amd64 1.6.1-2
2022-06-20 16:04:33 install liblua5.2-0:amd64 <none> 5.2.4-1.1build1
2022-06-20 16:04:33 status half-installed liblua5.2-0:amd64 5.2.4-1.1build1
2022-06-20 16:04:33 status unpacked liblua5.2-0:amd64 5.2.4-1.1build1
2022-06-20 16:04:33 status unpacked liblua5.2-0:amd64 5.2.4-1.1build1
2022-06-20 16:04:33 install apache2-bin:amd64 <none> 2.4.29-1ubuntu4.23
2022-06-20 16:04:33 status half-installed apache2-bin:amd64 2.4.29-1ubuntu4.23
2022-06-20 16:04:33 status triggers-pending man-db:amd64 2.8.3-2ubuntu0.1
2022-06-20 16:04:33 status unpacked apache2-bin:amd64 2.4.29-1ubuntu4.23
2022-06-20 16:04:33 status unpacked apache2-bin:amd64 2.4.29-1ubuntu4.23
2022-06-20 16:04:34 install apache2-utils:amd64 <none> 2.4.29-1ubuntu4.23
2022-06-20 16:04:34 status half-installed apache2-utils:amd64 2.4.29-1ubuntu4.23
2022-06-20 16:04:34 status unpacked apache2-utils:amd64 2.4.29-1ubuntu4.23
2022-06-20 16:04:34 status unpacked apache2-utils:amd64 2.4.29-1ubuntu4.23
2022-06-20 16:04:34 install apache2-data:all <none> 2.4.29-1ubuntu4.23
2022-06-20 16:04:34 status half-installed apache2-data:all 2.4.29-1ubuntu4.23
2022-06-20 16:04:34 status unpacked apache2-data:all 2.4.29-1ubuntu4.23
2022-06-20 16:04:34 status unpacked apache2-data:all 2.4.29-1ubuntu4.23
2022-06-20 16:04:34 install apache2:amd64 <none> 2.4.29-1ubuntu4.23
2022-06-20 16:04:34 status half-installed apache2:amd64 2.4.29-1ubuntu4.23
2022-06-20 16:04:34 status triggers-pending ureadahead:amd64 0.100.0-21
2022-06-20 16:04:34 status triggers-pending systemd:amd64 237-3ubuntu10.53
2022-06-20 16:04:34 status triggers-pending ufw:all 0.36-0ubuntu0.18.04.2
2022-06-20 16:04:34 status unpacked apache2:amd64 2.4.29-1ubuntu4.23
2022-06-20 16:04:34 status unpacked apache2:amd64 2.4.29-1ubuntu4.23
2022-06-20 16:04:34 install mysql-common:all <none> 5.8+1.0.4
2022-06-20 16:04:34 status half-installed mysql-common:all 5.8+1.0.4
2022-06-20 16:04:34 status unpacked mysql-common:all 5.8+1.0.4
2022-06-20 16:04:34 status unpacked mysql-common:all 5.8+1.0.4
2022-06-20 16:04:34 install libaio1:amd64 <none> 0.3.110-5ubuntu0.1
2022-06-20 16:04:34 status half-installed libaio1:amd64 0.3.110-5ubuntu0.1
2022-06-20 16:04:34 status unpacked libaio1:amd64 0.3.110-5ubuntu0.1
2022-06-20 16:04:34 status unpacked libaio1:amd64 0.3.110-5ubuntu0.1
2022-06-20 16:04:34 install mysql-client-core-5.7:amd64 <none> 5.7.38-0ubuntu0.18.04.1
2022-06-20 16:04:34 status half-installed mysql-client-core-5.7:amd64 5.7.38-0ubuntu0.18.04.1
2022-06-20 16:04:35 status unpacked mysql-client-core-5.7:amd64 5.7.38-0ubuntu0.18.04.1
2022-06-20 16:04:35 status unpacked mysql-client-core-5.7:amd64 5.7.38-0ubuntu0.18.04.1
2022-06-20 16:04:35 install mysql-client-5.7:amd64 <none> 5.7.38-0ubuntu0.18.04.1
2022-06-20 16:04:35 status half-installed mysql-client-5.7:amd64 5.7.38-0ubuntu0.18.04.1
2022-06-20 16:04:35 status unpacked mysql-client-5.7:amd64 5.7.38-0ubuntu0.18.04.1
